       -3.0781261353       -0.0317332591      -10.7868984492
       -3.0781261353        0.0317332591      -10.7618070595
       -3.0781261353        0.0951997774      -10.8248995836
       -3.0781261353        0.1586662956      -10.9526793640
       -3.0781261353        0.2221328139      -11.1237207842
       -3.0781261353        0.2855993321      -11.3219768375
       -3.0781261353        0.3490658504      -11.5369186725
       -3.0781261353        0.4125323687      -11.7622111626
       -3.0781261353        0.4759988869      -11.9934882510
       -3.0781261353        0.5394654052      -12.2254269305
       -3.0781261353        0.6029319234      -12.4496267884
       -3.0781261353        0.6663984417      -12.6556195775
       -3.0781261353        0.7298649599      -12.8354608075
       -3.0781261353        0.7933314782      -12.9888121822
       -3.0781261353        0.8567979964      -13.1239166741
       -3.0781261353        0.9202645147      -13.2527708211
       -3.0781261353        0.9837310329      -13.3839900331
       -3.0781261353        1.0471975512      -13.5192752491
       -3.0781261353        1.1106640695      -13.6562173532
       -3.0781261353        1.1741305877      -13.7942139697
       -3.0781261353        1.2375971060      -13.9373814991
       -3.0781261353        1.3010636242      -14.0914644468
       -3.0781261353        1.3645301425      -14.2578491058
       -3.0781261353        1.4279966607      -14.4309206492
       -3.0781261353        1.4914631790      -14.6020854309
       -3.0781261353        1.5549296972      -14.7674832264
       -3.0781261353        1.6183962155      -14.9326057925
       -3.0781261353        1.6818627337      -15.1093783352
       -3.0781261353        1.7453292520      -15.3078007662
       -3.0781261353        1.8087957702      -15.5291197882
       -3.0781261353        1.8722622885      -15.7662767049
       -3.0781261353        1.9357288068      -16.0111188500
       -3.0781261353        1.9991953250      -16.2621063289
       -3.0781261353        2.0626618433      -16.5259239004
       -3.0781261353        2.1261283615      -16.8116040072
       -3.0781261353        2.1895948798      -17.1219232794
       -3.0781261353        2.2530613980      -17.4488483147
       -3.0781261353        2.3165279163      -17.7763071100
       -3.0781261353        2.3799944345      -18.0878172275
       -3.0781261353        2.4434609528      -18.3733264075
       -3.0781261353        2.5069274710      -18.6311489141
       -3.0781261353        2.5703939893      -18.8650930185
       -3.0781261353        2.6338605076      -19.0799906883
       -3.0781261353        2.6973270258      -19.2788015442
       -3.0781261353        2.7607935441      -19.4621648111
       -3.0781261353        2.8242600623      -19.6290944142
       -3.0781261353        2.8877265806      -19.7771635882
       -3.0781261353        2.9511930988      -19.9019187328
       -3.0781261353        3.0146596171      -19.9967992535
       -3.0781261353        3.0781261353      -20.0548418346

       -3.0146596171       -3.1415926536      -20.4054727292
       -3.0146596171       -3.0781261353      -20.3770179288
       -3.0146596171       -3.0146596171      -20.3189687090
       -3.0146596171       -2.9511930988      -20.2375678377
       -3.0146596171       -2.8877265806      -20.1392420847
       -3.0146596171       -2.8242600623      -20.0286236226
       -3.0146596171       -2.7607935441      -19.9077045321
       -3.0146596171       -2.6973270258      -19.7764681955
       -3.0146596171       -2.6338605076      -19.6345761332
       -3.0146596171       -2.5703939893      -19.4831056203
       -3.0146596171       -2.5069274710      -19.3252049538
       -3.0146596171       -2.4434609528      -19.1651647313
       -3.0146596171       -2.3799944345      -19.0065704274
       -3.0146596171       -2.3165279163      -18.8509341295
       -3.0146596171       -2.2530613980      -18.6977184117
       -3.0146596171       -2.1895948798      -18.5454606524
       -3.0146596171       -2.1261283615      -18.3930919948
       -3.0146596171       -2.0626618433      -18.2409426253
       -3.0146596171       -1.9991953250      -18.0913785259
       -3.0146596171       -1.9357288068      -17.9487714835
       -3.0146596171       -1.8722622885      -17.8182646688
       -3.0146596171       -1.8087957702      -17.7035353435
       -3.0146596171       -1.7453292520      -17.6048914350
       -3.0146596171       -1.6818627337      -17.5190031939
       -3.0146596171       -1.6183962155      -17.4401831139
       -3.0146596171       -1.5549296972      -17.3620836500
       -3.0146596171       -1.4914631790      -17.2791560849
       -3.0146596171       -1.4279966607      -17.1880780849
       -3.0146596171       -1.3645301425      -17.0889162538
       -3.0146596171       -1.3010636242      -16.9846230777
       -3.0146596171       -1.2375971060      -16.8779403007
       -3.0146596171       -1.1741305877      -16.7674181469
       -3.0146596171       -1.1106640695      -16.6461454004
       -3.0146596171       -1.0471975512      -16.5048865861
       -3.0146596171       -0.9837310329      -16.3368607350
       -3.0146596171       -0.9202645147      -16.1392615985
       -3.0146596171       -0.8567979964      -15.9098203220
       -3.0146596171       -0.7933314782      -15.6423434476
       -3.0146596171       -0.7298649599      -15.3270667250
       -3.0146596171       -0.6663984417      -14.9572136024
       -3.0146596171       -0.6029319234      -14.5365372049
       -3.0146596171       -0.5394654052      -14.0807979693
       -3.0146596171       -0.4759988869      -13.6114275864
       -3.0146596171       -0.4125323687      -13.1470346639
       -3.0146596171       -0.3490658504      -12.7004595085
       -3.0146596171       -0.2855993321      -12.2835272372
       -3.0146596171       -0.2221328139      -11.9138720986
       -3.0146596171       -0.1586662956      -11.6158983029
       -3.0146596171       -0.0951997774      -11.4133552473
       -3.0146596171       -0.0317332591      -11.3187694219
       -3.0146596171        0.0317332591      -11.3276739645
       -3.0146596171        0.0951997774      -11.4211877243
       -3.0146596171        0.1586662956      -11.5739323174
       -3.0146596171        0.2221328139      -11.7617079200
       -3.0146596171        0.2855993321      -11.9658589381
       -3.0146596171        0.3490658504      -12.1747585758
       -3.0146596171        0.4125323687      -12.3835953073
       -3.0146596171        0.4759988869      -12.5923716822
       -3.0146596171        0.5394654052      -12.8019408248
       -3.0146596171        0.6029319234      -13.0099171469
       -3.0146596171        0.6663984417      -13.2096999862
       -3.0146596171        0.7298649599      -13.3939420690
       -3.0146596171        0.7933314782      -13.5597037093
       -3.0146596171        0.8567979964      -13.7104808237
       -3.0146596171        0.9202645147      -13.8529665654
       -3.0146596171        0.9837310329      -13.9915746371
       -3.0146596171        1.0471975512      -14.1261554331
       -3.0146596171        1.1106640695      -14.2552070845
       -3.0146596171        1.1741305877      -14.3811854485
       -3.0146596171        1.2375971060      -14.5120846698
       -3.0146596171        1.3010636242      -14.6569294558
       -3.0146596171        1.3645301425      -14.8188730030
       -3.0146596171        1.4279966607      -14.9923268198
       -3.0146596171        1.4914631790      -15.1672566080
       -3.0146596171        1.5549296972      -15.3374198889
       -3.0146596171        1.6183962155      -15.5056634611
       -3.0146596171        1.6818627337      -15.6817859279
       -3.0146596171        1.7453292520      -15.8748541060
       -3.0146596171        1.8087957702      -16.0866182115
       -3.0146596171        1.8722622885      -16.3116101095
       -3.0146596171        1.9357288068      -16.5436103819
       -3.0146596171        1.9991953250      -16.7826351543
       -3.0146596171        2.0626618433      -17.0361696991
       -3.0146596171        2.1261283615      -17.3132854754
       -3.0146596171        2.1895948798      -17.6162392952
       -3.0146596171        2.2530613980      -17.9361899310
       -3.0146596171        2.3165279163      -18.2562948015
       -3.0146596171        2.3799944345      -18.5597289450
       -3.0146596171        2.4434609528      -18.8368412789
       -3.0146596171        2.5069274710      -19.0870278192
       -3.0146596171        2.5703939893      -19.3152110759
       -3.0146596171        2.6338605076      -19.5263569599
       -3.0146596171        2.6973270258      -19.7218743483
       -3.0146596171        2.7607935441      -19.8994675734
       -3.0146596171        2.8242600623      -20.0552550228
       -3.0146596171        2.8877265806      -20.1857745908
       -3.0146596171        2.9511930988      -20.2884227195
       -3.0146596171        3.0146596171      -20.3607799848
       -3.0146596171        3.0781261353      -20.4003369472

       -2.9511930988       -3.1415926536      -20.6754777648
       -2.9511930988       -3.0781261353      -20.6418155051
       -2.9511930988       -3.0146596171      -20.5823989223
       -2.9511930988       -2.9511930988      -20.5013645816
       -2.9511930988       -2.8877265806      -20.4039762673
       -2.9511930988       -2.8242600623      -20.2947633131
       -2.9511930988       -2.7607935441      -20.1758639871
       -2.9511930988       -2.6973270258      -20.0466679239
       -2.9511930988       -2.6338605076      -19.9051515202
       -2.9511930988       -2.5703939893      -19.7502255783
       -2.9511930988       -2.5069274710      -19.5836211641
       -2.9511930988       -2.4434609528      -19.4100763398
       -2.9511930988       -2.3799944345      -19.2358254241
       -2.9511930988       -2.3165279163      -19.0665329155
       -2.9511930988       -2.2530613980      -18.9058037551
       -2.9511930988       -2.1895948798      -18.7545571528
       -2.9511930988       -2.1261283615      -18.6111169269
       -2.9511930988       -2.0626618433      -18.4721917658
       -2.9511930988       -1.9991953250      -18.3349332356
       -2.9511930988       -1.9357288068      -18.1992687942
       -2.9511930988       -1.8722622885      -18.0687922034
       -2.9511930988       -1.8087957702      -17.9491711953
       -2.9511930988       -1.7453292520      -17.8449502080
       -2.9511930988       -1.6818627337      -17.7567987860
       -2.9511930988       -1.6183962155      -17.6806505203
       -2.9511930988       -1.5549296972      -17.6088742038
       -2.9511930988       -1.4914631790      -17.5329471429
       -2.9511930988       -1.4279966607      -17.4467828448
       -2.9511930988       -1.3645301425      -17.3490982639
       -2.9511930988       -1.3010636242      -17.2427856849
       -2.9511930988       -1.2375971060      -17.1308867050
       -2.9511930988       -1.1741305877      -17.0119812932
       -2.9511930988       -1.1106640695      -16.8792267241
       -2.9511930988       -1.0471975512      -16.7243582814
       -2.9511930988       -0.9837310329      -16.5428838274
       -2.9511930988       -0.9202645147      -16.3349217471
       -2.9511930988       -0.8567979964      -16.1003278902
       -2.9511930988       -0.7933314782      -15.8331313005
       -2.9511930988       -0.7298649599      -15.5220366167
       -2.9511930988       -0.6663984417      -15.1583620380
       -2.9511930988       -0.6029319234      -14.7452464336
       -2.9511930988       -0.5394654052      -14.2999266587
       -2.9511930988       -0.4759988869      -13.8467824811
       -2.9511930988       -0.4125323687      -13.4071748022
       -2.9511930988       -0.3490658504      -12.9948012438
       -2.9511930988       -0.2855993321      -12.6197284541
       -2.9511930988       -0.2221328139      -12.2958367274
       -2.9511930988       -0.1586662956      -12.0432494568
       -2.9511930988       -0.0951997774      -11.8822901933
       -2.9511930988       -0.0317332591      -11.8235404337
       -2.9511930988        0.0317332591      -11.8619064308
       -2.9511930988        0.0951997774      -11.9786173781
       -2.9511930988        0.1586662956      -12.1484866239
       -2.9511930988        0.2221328139      -12.3470674439
       -2.9511930988        0.2855993321      -12.5548825345
       -2.9511930988        0.3490658504      -12.7594108150
       -2.9511930988        0.4125323687      -12.9559230533
       -2.9511930988        0.4759988869      -13.1464466636
       -2.9511930988        0.5394654052      -13.3358947373
       -2.9511930988        0.6029319234      -13.5269009509
       -2.9511930988        0.6663984417      -13.7170645105
       -2.9511930988        0.7298649599      -13.9008168499
       -2.9511930988        0.7933314782      -14.0738981486
       -2.9511930988        0.8567979964      -14.2359343984
       -2.9511930988        0.9202645147      -14.3887754434
       -2.9511930988        0.9837310329      -14.5329668082
       -2.9511930988        1.0471975512      -14.6668772060
       -2.9511930988        1.1106640695      -14.7900852127
       -2.9511930988        1.1741305877      -14.9076431407
       -2.9511930988        1.2375971060      -15.0301683702
       -2.9511930988        1.3010636242      -15.1683629222
       -2.9511930988        1.3645301425      -15.3260383411
       -2.9511930988        1.4279966607      -15.4976661699
       -2.9511930988        1.4914631790      -15.6729320489
       -2.9511930988        1.5549296972      -15.8448732421
       -2.9511930988        1.6183962155      -16.0151026089
       -2.9511930988        1.6818627337      -16.1920309201
       -2.9511930988        1.7453292520      -16.3838443587
       -2.9511930988        1.8087957702      -16.5923028911
       -2.9511930988        1.8722622885      -16.8125402152
       -2.9511930988        1.9357288068      -17.0387702967
       -2.9511930988        1.9991953250      -17.2706991373
       -2.9511930988        2.0626618433      -17.5148524744
       -2.9511930988        2.1261283615      -17.7793816344
       -2.9511930988        2.1895948798      -18.0664320022
       -2.9511930988        2.2530613980      -18.3681982433
       -2.9511930988        2.3165279163      -18.6697762909
       -2.9511930988        2.3799944345      -18.9565720460
       -2.9511930988        2.4434609528      -19.2208045180
       -2.9511930988        2.5069274710      -19.4628576127
       -2.9511930988        2.5703939893      -19.6873884220
       -2.9511930988        2.6338605076      -19.8976719241
       -2.9511930988        2.6973270258      -20.0922166484
       -2.9511930988        2.7607935441      -20.2654110080
       -2.9511930988        2.8242600623      -20.4109184733
       -2.9511930988        2.8877265806      -20.5249181522
       -2.9511930988        2.9511930988      -20.6069909763
       -2.9511930988        3.0146596171      -20.6586462198
       -2.9511930988        3.0781261353      -20.6812902133

       -2.8877265806       -3.1415926536      -20.8860544453
       -2.8877265806       -3.0781261353      -20.8441176733
       -2.8877265806       -3.0146596171      -20.7782567782
       -2.8877265806       -2.9511930988      -20.6920686845
       -2.8877265806       -2.8877265806      -20.5910764745
       -2.8877265806       -2.8242600623      -20.4806067401
       -2.8877265806       -2.7607935441      -20.3632532061
       -2.8877265806       -2.6973270258      -20.2376324740
       -2.8877265806       -2.6338605076      -20.0995411861
       -2.8877265806       -2.5703939893      -19.9451416498
       -2.8877265806       -2.5069274710      -19.7743118451
       -2.8877265806       -2.4434609528      -19.5920450554
       -2.8877265806       -2.3799944345      -19.4071309652
       -2.8877265806       -2.3165279163      -19.2291077947
       -2.8877265806       -2.2530613980      -19.0651234103
       -2.8877265806       -2.1895948798      -18.9177840523
       -2.8877265806       -2.1261283615      -18.7844926381
       -2.8877265806       -2.0626618433      -18.6587419479
       -2.8877265806       -1.9991953250      -18.5334557476
       -2.8877265806       -1.9357288068      -18.4051061525
       -2.8877265806       -1.8722622885      -18.2761154393
       -2.8877265806       -1.8087957702      -18.1537063120
       -2.8877265806       -1.7453292520      -18.0457516178
       -2.8877265806       -1.6818627337      -17.9561633202
       -2.8877265806       -1.6183962155      -17.8823636225
       -2.8877265806       -1.5549296972      -17.8159490946
       -2.8877265806       -1.4914631790      -17.7461530588
       -2.8877265806       -1.4279966607      -17.6645076487
       -2.8877265806       -1.3645301425      -17.5681204273
       -2.8877265806       -1.3010636242      -17.4591348098
       -2.8877265806       -1.2375971060      -17.3403616990
       -2.8877265806       -1.1741305877      -17.2105503882
       -2.8877265806       -1.1106640695      -17.0637500441
       -2.8877265806       -1.0471975512      -16.8936549419
       -2.8877265806       -0.9837310329      -16.6985732569
       -2.8877265806       -0.9202645147      -16.4813345493
       -2.8877265806       -0.8567979964      -16.2432991383
       -2.8877265806       -0.7933314782      -15.9782560391
       -2.8877265806       -0.7298649599      -15.6733655666
       -2.8877265806       -0.6663984417      -15.3182502028
       -2.8877265806       -0.6029319234      -14.9153739168
       -2.8877265806       -0.5394654052      -14.4828805394
       -2.8877265806       -0.4759988869      -14.0473424062
       -2.8877265806       -0.4125323687      -13.6325947998
       -2.8877265806       -0.3490658504      -13.2537980896
       -2.8877265806       -0.2855993321      -12.9204379242
       -2.8877265806       -0.2221328139      -12.6434903794
       -2.8877265806       -0.1586662956      -12.4385036679
       -2.8877265806       -0.0951997774      -12.3208829030
       -2.8877265806       -0.0317332591      -12.2974036575
       -2.8877265806        0.0317332591      -12.3612994247
       -2.8877265806        0.0951997774      -12.4944557300
       -2.8877265806        0.1586662956      -12.6739290159
       -2.8877265806        0.2221328139      -12.8777059994
       -2.8877265806        0.2855993321      -13.0875975122
       -2.8877265806        0.3490658504      -13.2907808529
       -2.8877265806        0.4125323687      -13.4814219341
       -2.8877265806        0.4759988869      -13.6611340767
       -2.8877265806        0.5394654052      -13.8362366675
       -2.8877265806        0.6029319234      -14.0125275642
       -2.8877265806        0.6663984417      -14.1912661145
       -2.8877265806        0.7298649599      -14.3693254124
       -2.8877265806        0.7933314782      -14.5424878516
       -2.8877265806        0.8567979964      -14.7080588031
       -2.8877265806        0.9202645147      -14.8644887628
       -2.8877265806        0.9837310329      -15.0096696813
       -2.8877265806        1.0471975512      -15.1413141930
       -2.8877265806        1.1106640695      -15.2602335377
       -2.8877265806        1.1741305877      -15.3733203117
       -2.8877265806        1.2375971060      -15.4922621280
       -2.8877265806        1.3010636242      -15.6276513224
       -2.8877265806        1.3645301425      -15.7826934836
       -2.8877265806        1.4279966607      -15.9516834305
       -2.8877265806        1.4914631790      -16.1247983288
       -2.8877265806        1.5549296972      -16.2956905445
       -2.8877265806        1.6183962155      -16.4660983998
       -2.8877265806        1.6818627337      -16.6440518553
       -2.8877265806        1.7453292520      -16.8373240491
       -2.8877265806        1.8087957702      -17.0475072151
       -2.8877265806        1.8722622885      -17.2694489723
       -2.8877265806        1.9357288068      -17.4962736006
       -2.8877265806        1.9991953250      -17.7255597231
       -2.8877265806        2.0626618433      -17.9613451427
       -2.8877265806        2.1261283615      -18.2102227424
       -2.8877265806        2.1895948798      -18.4747949100
       -2.8877265806        2.2530613980      -18.7499078311
       -2.8877265806        2.3165279163      -19.0246577737
       -2.8877265806        2.3799944345      -19.2883922488
       -2.8877265806        2.4434609528      -19.5359167828
       -2.8877265806        2.5069274710      -19.7681508861
       -2.8877265806        2.5703939893      -19.9882848858
       -2.8877265806        2.6338605076      -20.1967797999
       -2.8877265806        2.6973270258      -20.3889616870
       -2.8877265806        2.7607935441      -20.5566533754
       -2.8877265806        2.8242600623      -20.6922911962
       -2.8877265806        2.8877265806      -20.7924402439
       -2.8877265806        2.9511930988      -20.8584203937
       -2.8877265806        3.0146596171      -20.8940845611
       -2.8877265806        3.0781261353      -20.9028167055

       -2.8242600623       -3.1415926536      -21.0423863324
       -2.8242600623       -3.0781261353      -20.9871065741
       -2.8242600623       -3.0146596171      -20.9073005212
       -2.8242600623       -2.9511930988      -20.8079881254
       -2.8242600623       -2.8877265806      -20.6965887281
       -2.8242600623       -2.8242600623      -20.5801334884
       -2.8242600623       -2.7607935441      -20.4619248191
       -2.8242600623       -2.6973270258      -20.3397163769
       -2.8242600623       -2.6338605076      -20.2069699878
       -2.8242600623       -2.5703939893      -20.0569981941
       -2.8242600623       -2.5069274710      -19.8877310368
       -2.8242600623       -2.4434609528      -19.7041423934
       -2.8242600623       -2.3799944345      -19.5168664291
       -2.8242600623       -2.3165279163      -19.3380188449
       -2.8242600623       -2.2530613980      -19.1766128409
       -2.8242600623       -2.1895948798      -19.0355328326
       -2.8242600623       -2.1261283615      -18.9109430099
       -2.8242600623       -2.0626618433      -18.7943246493
       -2.8242600623       -1.9991953250      -18.6767004821
       -2.8242600623       -1.9357288068      -18.5534097437
       -2.8242600623       -1.8722622885      -18.4268302641
       -2.8242600623       -1.8087957702      -18.3051717242
       -2.8242600623       -1.7453292520      -18.1978506985
       -2.8242600623       -1.6818627337      -18.1101049819
       -2.8242600623       -1.6183962155      -18.0397702678
       -2.8242600623       -1.5549296972      -17.9777533768
       -2.8242600623       -1.4914631790      -17.9118955252
       -2.8242600623       -1.4279966607      -17.8322804024
       -2.8242600623       -1.3645301425      -17.7349549313
       -2.8242600623       -1.3010636242      -17.6215003172
       -2.8242600623       -1.2375971060      -17.4946633697
       -2.8242600623       -1.1741305877      -17.3537391232
       -2.8242600623       -1.1106640695      -17.1940712703
       -2.8242600623       -1.0471975512      -17.0112707860
       -2.8242600623       -0.9837310329      -16.8056663528
       -2.8242600623       -0.9202645147      -16.5815505111
       -2.8242600623       -0.8567979964      -16.3408177119
       -2.8242600623       -0.7933314782      -16.0770135976
       -2.8242600623       -0.7298649599      -15.7767927659
       -2.8242600623       -0.6663984417      -15.4295134141
       -2.8242600623       -0.6029319234      -15.0378647175
       -2.8242600623       -0.5394654052      -14.6207379935
       -2.8242600623       -0.4759988869      -14.2059239314
       -2.8242600623       -0.4125323687      -13.8187474432
       -2.8242600623       -0.3490658504      -13.4755497548
       -2.8242600623       -0.2855993321      -13.1857045019
       -2.8242600623       -0.2221328139      -12.9578646223
       -2.8242600623       -0.1586662956      -12.8029312172
       -2.8242600623       -0.0951997774      -12.7304399614
       -2.8242600623       -0.0317332591      -12.7420485277
       -2.8242600623        0.0317332591      -12.8285153859
       -2.8242600623        0.0951997774      -12.9727041903
       -2.8242600623        0.1586662956      -13.1553719374
       -2.8242600623        0.2221328139      -13.3590055867
       -2.8242600623        0.2855993321      -13.5686051542
       -2.8242600623        0.3490658504      -13.7720565684
       -2.8242600623        0.4125323687      -13.9621101899
       -2.8242600623        0.4759988869      -14.1383749185
       -2.8242600623        0.5394654052      -14.3062429568
       -2.8242600623        0.6029319234      -14.4724265649
       -2.8242600623        0.6663984417      -14.6404402895
       -2.8242600623        0.7298649599      -14.8094317914
       -2.8242600623        0.7933314782      -14.9762302496
       -2.8242600623        0.8567979964      -15.1375849563
       -2.8242600623        0.9202645147      -15.2905098085
       -2.8242600623        0.9837310329      -15.4318575530
       -2.8242600623        1.0471975512      -15.5595302446
       -2.8242600623        1.1106640695      -15.6754459298
       -2.8242600623        1.1741305877      -15.7873353652
       -2.8242600623        1.2375971060      -15.9064728395
       -2.8242600623        1.3010636242      -16.0419283968
       -2.8242600623        1.3645301425      -16.1954259747
       -2.8242600623        1.4279966607      -16.3609331504
       -2.8242600623        1.4914631790      -16.5295920497
       -2.8242600623        1.5549296972      -16.6965158462
